fsq_id,name,latitude,longitude,address,category,date_created,name_clean,suspicious_name,price,rating,total_photos,total_ratings,total_tips,tastes,tips,price_level,neighborhoods
5667ea20498e5eb6f59c1afa,مطعم ركن العثمانية,24.63605425181948,46.55856995414681,ضهرة لبن شارع عسير,['Asian Restaurant'],2015-12-09,مطعم ركن العثمانية,False,$$,,2.0,,0.0,,,1.0,Dhahrat Laban Dist.
56f2fd18cd10bd3217018695,عصيرات فن الأفكادو,24.635078,46.561363,الرياض,['Juice Bar'],2016-03-23,عصيرات فن الأفكادو,False,$,6.8,32.0,14.0,21.0,,,1.0,Dhahrat Laban Dist.
589780bc76b8b25854db99a0,ARABIANO (أربيانو),24.633322,46.554299,لبن (عسير),['Turkish Restaurant'],2017-02-05,arabiano (أربيانو),False,$$,6.8,8.0,8.0,2.0,,,1.0,Dhahrat Laban Dist.
63c59ed18a1c904e13ea3394,Tea Palm (شاي النخلة),24.638026,46.562349,الرياض 13782,"['Tea Room', 'Coffee Shop']",2023-01-16,tea palm (شاي النخلة),False,$$,8.6,357.0,16.0,5.0,,,0.0,Dhahrat Laban Dist.
524dcb6d498e1087744ae309,بروستد القنديل الذهبي,24.63973850683591,46.55798951276736,"شارع طيبة - حي ظهرة لبن, الرياض",['Fried Chicken Joint'],2013-10-03,بروستد القنديل الذهبي,False,$,7.8,9.0,24.0,5.0,,,,Dhahrat Laban Dist.
50cd72b4e4b05e0e55c77788,فلافل ثمار,24.6396350218059,46.557965772793,شارع طيبة (شارع ينبع),['Falafel Restaurant'],2012-12-16,فلافل ثمار,False,$,7.3,11.0,80.0,11.0,,,,Dhahrat Laban Dist.
68a770b038bf217e330b6130,كافيه بلياردو,24.636404,46.559995,الرياض,['Gaming Cafe'],2025-08-21,كافيه بلياردو,False,,,0.0,,0.0,,,1.0,Dhahrat Laban Dist.
509bc8aee4b064b01be7c3af,بيت الكتاكيت,24.638631108112136,46.5586452297236,الرياض,['Fried Chicken Joint'],2012-11-08,بيت الكتاكيت,False,$,6.7,8.0,15.0,4.0,,,,Dhahrat Laban Dist.
5005a8dde4b0029cc29720e8,للعرائسي والعصائر الطبيعية,24.6334,46.55495,"ضاحية لبن, الرياض",['Juice Bar'],2012-07-17,للعرائسي والعصائر الطبيعية,False,$,,2.0,,0.0,,,1.0,Dhahrat Laban Dist.
594edc7118d43b0f92431dc9,Besbasy,24.63702,46.559627,الرياض 13782,['Lebanese Restaurant'],2017-06-24,besbasy,False,Dahyat Laban,,0.0,,0.0,,,2.0,Dhahrat Laban Dist.
588e4a66a149261a47ef237d,Shawarma Mahbob,24.639627,46.55795,,['Shawarma Restaurant'],2017-01-29,shawarma mahbob,False,King Abdullah Rd (King  abdullah rode),7.3,1.0,12.0,0.0,,,,Dhahrat Laban Dist.
53922431498e4754a49ea1f6,Highway 5,24.63096286521476,46.56280069242049,"Al Shafa (Al Shafa), الرياض",['Burger Joint'],2014-06-06,highway 5,False,$$,8.2,133.0,379.0,99.0,"['soft buns', 'grilled sandwiches', 'restaurants', 'burgers', 'chicken']","[{'content': '""Double beef and the cheese frise""(2 Tips)', 'tag': 'cheese frise', 'tag_counts': '(2 Tips)'}, {'content': '""Good taste burger and French  fries I love it , I will visit again""(7 Tips)', 'tag': 'French  fries', 'tag_counts': '(7 Tips)'}, {'content': '""double beef burger and the hotdog""(2 Tips)', 'tag': 'double beef', 'tag_counts': '(2 Tips)'}, {'content': '""Chili fries was ok 7.5/10""(2 Tips)', 'tag': 'Chili', 'tag_counts': '(2 Tips)'}]",,Dhahrat Laban Dist.
5749c89f38fa9435551757d3,Burgerizer,24.62937727523511,46.56113719135702,الرياض,['Burger Joint'],2016-05-28,burgerizer,False,$,8.4,16.0,62.0,8.0,"['well', 'chicken', 'french fries']",,,Dhahrat Laban Dist.
672795acf400f518cd1ed2d2,كشري شبرا,24.635537,46.561009,"طيبة, الرياض",['Egyptian Restaurant'],2024-11-03,كشري شبرا,False,,,0.0,,0.0,,,,Dhahrat Laban Dist.
5213c9cf11d26088602a1e3c,Juice Time (وقت العصير),24.628939,46.559622,"طريق الأمير أحمد بن عبدالعزيز, الرياض",['Juice Bar'],2013-08-20,juice time (وقت العصير),False,$,8.1,77.0,104.0,11.0,,,1.0,Dhahrat Laban Dist.
6074668429b1960028bcda62,Sweet & Sour,24.63068,46.552343,"https://maps.google.com/?q=24.630695,46.552410, الرياض 13784",['Coffee Shop'],2021-04-12,sweet & sour,False,$,8.6,215.0,19.0,2.0,,,1.0,Dhahrat Laban Dist.
52c27563498eaecbf0a23a58,فلافل ثمار,24.628875027706453,46.55979790123808,,['Falafel Restaurant'],2013-12-31,فلافل ثمار,False,$,8.1,4.0,19.0,1.0,,,0.0,Dhahrat Laban Dist.
57437232498e69c9665b101a,TSC The Sandwich co.,24.63077322444129,46.563110973267534,"Laban (Alshifa St), الرياض","['Burger Joint', 'Italian Restaurant']",2016-05-23,tsc the sandwich co.,False,$,8.3,91.0,86.0,15.0,"['pasta', 'pizza', 'red sauce', 'chicken']","[{'content': '""pizza with chicken""(2 Tips)', 'tag': 'pizza', 'tag_counts': '(2 Tips)'}]",,Dhahrat Laban Dist.
6010495321707240d63fb58a,Filter Coffee Roastery,24.634464,46.565035,الرياض 13782,"['Coffee Roaster', 'Coffee Shop']",2021-01-26,filter coffee roastery,False,Aseer st (Asser Street),8.6,420.0,31.0,10.0,,,,Dhahrat Laban Dist.
5c30e5463ba767002c6553ad,Signature,24.63331416500761,46.56533507577649,13782,['Juice Bar'],2019-01-05,signature,False,$,8.7,116.0,35.0,4.0,,,0.0,Dhahrat Laban Dist.
5380cca1498e1115118dde8d,فوال نكهة الأفراح,24.62971236459061,46.56041423861228,"مقابل مشويات بوابة الرافدين (نجد), الرياض",['Breakfast Spot'],2014-05-24,فوال نكهة الأفراح,False,$,7.1,13.0,35.0,3.0,,,1.0,Dhahrat Laban Dist.
5ae2f1e932b61d002c87ceda,Burgeration (برجريشن),24.633327348860973,46.56529419301321,الرياض 13782,['Burger Joint'],2018-04-27,burgeration (برجريشن),False,$,8.1,55.0,29.0,4.0,,,1.0,Dhahrat Laban Dist.
516c3c30498ee52d420616c8,مطعم و مشويات بوابة الرافدين,24.62913635950669,46.56076710696288,,['Middle Eastern Restaurant'],2013-04-15,مطعم و مشويات بوابة الرافدين,False,$$,7.4,13.0,9.0,0.0,,,1.0,Dhahrat Laban Dist.
5f133db3a9235434dfd5f91c,مجبوس وريوق,24.633008,46.553782,الرياض 13782,['Middle Eastern Restaurant'],2020-07-18,مجبوس وريوق,False,$$,,2.0,,0.0,,,,Dhahrat Laban Dist.
5704a914498e368be812efb4,Hash Burger هاش برجر,24.628579,46.558675,,['Burger Joint'],2016-04-06,hash burger هاش برجر,False,$,7.3,12.0,15.0,1.0,,,,Dhahrat Laban Dist.
64e658a90794492fcda9eb6a,Sign,24.635614,46.571547,"Najd Street, الرياض 13781",['Burger Joint'],2023-08-23,sign,False,$,8.4,299.0,25.0,4.0,,,,Dhahrat Laban Dist.
5b225509d1a402002c6f2d84,Anoosh,24.635624030204152,46.57067959432854,الرياض 13782,['Dessert Shop'],2018-06-14,anoosh,False,$,8.6,32.0,21.0,1.0,,,1.0,Dhahrat Laban Dist.
5d3afed02c4ad9000859dc55,Shawarma House (بيت الشاورما),24.635896,46.570745,"4694 الشفا, الرياض 13782",['Shawarma Restaurant'],2019-07-26,shawarma house (بيت الشاورما),False,"Olaya, Prince Sultan bin Abdulaziz Street (Sultan Bin Abdulaziz)",8.9,227.0,63.0,11.0,,,1.0,Dhahrat Laban Dist.
5fe2275143621f7bdacf1c65,مطعم الكبسة الحساوية,24.635235,46.570628,"ضاحية لبن (شارع الشفاء), الرياض 13781",['Middle Eastern Restaurant'],2020-12-22,مطعم الكبسة الحساوية,False,$$,7.9,113.0,19.0,6.0,,,,Dhahrat Laban Dist.
60204181ecd7a278ce23e4c2,Harar Speciality Coffee,24.63781,46.57324,"Western Ring Rd., الرياض 12565",['Coffee Shop'],2021-02-07,harar speciality coffee,False,$,8.5,274.0,26.0,7.0,,,,Dhahrat Laban Dist.
5d599aa4158d1400082bdf16,Ounce Speciality Coffee,24.638021,46.573285,"Laban Plaza, الرياض 12565",['Coffee Shop'],2019-08-18,ounce speciality coffee,False,$,,2279.0,,46.0,,"[{'content': '""Amazing coffee, excellent iced Spanish latte.""(2 Tips)', 'tag': 'iced Spanish latte', 'tag_counts': '(2 Tips)'}, {'content': '""Cozy and the prices""(2 Tips)', 'tag': 'Cozy', 'tag_counts': '(2 Tips)'}, {'content': '""I loved the flat white 🤍🤍""(3 Tips)', 'tag': 'flat white', 'tag_counts': '(3 Tips)'}, {'content': '""Cappuccino is not bad, the latte is great and I...""(2 Tips)', 'tag': 'Cappuccino', 'tag_counts': '(2 Tips)'}]",,Dhahrat Laban Dist.
5e0cdf288ad08400080364de,Craivo (كريڤو),24.637474,46.573149,"western ring road Exit 33, الرياض 12565",['Coffee Shop'],2020-01-01,craivo (كريڤو),False,$,7.6,343.0,39.0,13.0,,,,Dhahrat Laban Dist.
5d1cbc2a52b6b1002f1b32da,F.R.I.E.N.D.S COFFEE,24.637468,46.573004,الرياض 12565,['Coffee Shop'],2019-07-03,f.r.i.e.n.d.s coffee,False,$,7.5,89.0,11.0,1.0,,,1.0,Dhahrat Laban Dist.
5f32f6a82eb73d3c905217e9,عنوان القهوة,24.634172,46.5686,"عنوان القهوة حي لبن (La.), الرياض 13781",['Coffee Shop'],2020-08-11,عنوان القهوة,False,$,9.2,1019.0,87.0,13.0,,,,Dhahrat Laban Dist.
5d31ef04ec65e0000720f1dd,P.vera,24.637688,46.57353,"Riyadh, الرياض 12565","['Dessert Shop', 'Coffee Shop']",2019-07-19,p.vera,False,$,7.5,128.0,18.0,5.0,,,,Dhahrat Laban Dist.
5c386bfb724750002d9b3a01,مجبوس الفريج,24.635931,46.570938,الرياض 13782,['Restaurant'],2019-01-11,مجبوس الفريج,False,,6.5,5.0,15.0,0.0,,,,Dhahrat Laban Dist.
5d17cf6238c7d60023413e6a,Friends’coffee,24.637764,46.573378,الرياض 12565,['Coffee Shop'],2019-06-29,friends’coffee,False,$,7.4,183.0,26.0,5.0,"['waffles', 'medium', 'lattes', 'espresso drinks', 'cortados']",,,Dhahrat Laban Dist.
6697f7da1dcc122abe516e50,Tacoville,24.635796,46.571797,الرياض 13781,"['Taco Restaurant', 'Mexican Restaurant']",2024-07-17,tacoville,False,$,,0.0,,0.0,,,,Dhahrat Laban Dist.
6085bb180a81d171d12df45f,سلطان دي لايت,24.6351199162096,46.57121658325195,"الشفاء, الرياض 13781",['Burger Joint'],2021-04-25,سلطان دي لايت,False,$,,0.0,,0.0,,,,Dhahrat Laban Dist.
5d7931d99fd00500083986fb,golden oyster (المحار الذهبي),24.635522,46.571161,"Saudi Arabia - Riyadh (Al Shifa Street), الرياض 13781",['Seafood Restaurant'],2019-09-11,golden oyster (المحار الذهبي),False,$$$,,7.0,,1.0,,,,Dhahrat Laban Dist.
61b34aac85543d73af7fb953,كنافة أبو الهوس,24.635293,46.570994,"Al Shifa St., الرياض 13781",['Dessert Shop'],2021-12-10,كنافة أبو الهوس,False,$,,12.0,,0.0,,,,Dhahrat Laban Dist.
5b476a4178782c002cc88617,أفران الحطب,24.63401311192857,46.56738170447956,الرياض 13782,['Bakery'],2018-07-12,أفران الحطب,False,$,8.4,76.0,46.0,7.0,,,,Dhahrat Laban Dist.
608ab12938e2981d6f7bc7ac,مامولا,24.634006,46.567423,الرياض 13782,['Bakery'],2021-04-29,مامولا,False,$,8.2,73.0,24.0,9.0,,"[{'content': '""The best Maamoul dates to n Riyadh 🤍 l loved very much 🤍🤍🤍""(2 Tips)', 'tag': 'Maamoul', 'tag_counts': '(2 Tips)'}]",,Dhahrat Laban Dist.
57fbf4bc498e44d882414790,برجر بركان الجبن,24.63553,46.570522,,['Burger Joint'],2016-10-10,برجر بركان الجبن,False,$,,2.0,,2.0,,,,Dhahrat Laban Dist.
51cc4185498e4fe5ab43bfef,مخابز وحلويات المملكة,24.634333,46.567901,,"['Bakery', 'Dessert Shop']",2013-06-27,مخابز وحلويات المملكة,False,$,7.6,7.0,15.0,2.0,,,,Dhahrat Laban Dist.
4fba1f2ae4b0284467219450,Sanabel Al Salam (سنابل السلام),24.635718917399924,46.57037079303348,"Al Shafa Road, الرياض",['Dessert Shop'],2012-05-21,sanabel al salam (سنابل السلام),False,$,,3.0,,2.0,,,1.0,Dhahrat Laban Dist.
5abc991ca6fe4d4d13373c4b,كبدة الي تعور البطن ولذيذة,24.634945,46.570078,الرياض 13781,['Breakfast Spot'],2018-03-29,كبدة الي تعور البطن ولذيذة,False,$,,59.0,,0.0,,,,Dhahrat Laban Dist.
5e5a9bb628d7e6000826932a,عصير تايم,24.634925,46.570061,الرياض 13781,['Juice Bar'],2020-02-29,عصير تايم,False,$,,32.0,,1.0,,,,Dhahrat Laban Dist.
573f53d2498e6ffe40abcba5,AANI & DANI (آني وداني),24.633384920486485,46.5668162771773,,['Dessert Shop'],2016-05-20,aani & dani (آني وداني),False,$,8.7,39.0,69.0,1.0,,,1.0,Dhahrat Laban Dist.
6013082c176dcd4bfd1f4f34,شاورما هليّل,24.63444,46.569173,"Alshafa St, الرياض 13781",['Shawarma Restaurant'],2021-01-28,شاورما هليّل,False,,6.2,40.0,17.0,4.0,,,1.0,Dhahrat Laban Dist.
56287825498e8ce4428f5910,شعبيات جبنه وعسل ضهرة لبن,24.634731381568866,46.56995668107477,,['Breakfast Spot'],2015-10-22,شعبيات جبنه وعسل ضهرة لبن,False,$,,0.0,,0.0,,,,Dhahrat Laban Dist.
6352cc46d2bb3f31fdb4de0f,GRANO COFFEE,24.634957,46.569976,"Najd, Dhahrat Laban, Riyadh 13781, الرياض 13781",['Coffee Shop'],2022-10-21,grano coffee,False,$,,0.0,,1.0,,,0.0,Dhahrat Laban Dist.
573dc825498edebe314fee75,آني وداني,24.633332,46.56685,,"['Dessert Shop', 'Bakery']",2016-05-19,آني وداني,False,$,8.5,3.0,8.0,0.0,,,,Dhahrat Laban Dist.
6352cc27f89c2d3673e3069a,Grano Coffee,24.634847,46.569883,الرياض 13781,"['Café', 'Coffee Shop']",2022-10-21,grano coffee,False,$,,0.0,,0.0,,,1.0,Dhahrat Laban Dist.
530f93b811d2a1487560ed44,أمبراطور الشاورما,24.633799061580564,46.56799797201351,شارع الشفاء (مخرج 33),['Shawarma Restaurant'],2014-02-27,أمبراطور الشاورما,False,"Olaya, Prince Sultan bin Abdulaziz Street (Sultan Bin Abdulaziz)",7.2,16.0,51.0,6.0,,,,Dhahrat Laban Dist.
5c7ec2590457b7002c90eb96,سميت سوزام,24.633929,46.567406,الرياض 13782,['Coffee Shop'],2019-03-05,سميت سوزام,False,$,7.3,54.0,21.0,6.0,,,,Dhahrat Laban Dist.
63d4996fea0fa64ea18bb305,كبدة أبو غزل,24.636905,46.57464,الرياض 12565,"['Fast Food Restaurant', 'Breakfast Spot']",2023-01-28,كبدة أبو غزل,False,$,,1.0,,0.0,,,2.0,Dhahrat Laban Dist.
607c8d35af8d87660b676833,هرر كافيه,24.637454,46.573231,"مخرج 33 لبن بلازا (الطريق الدائري الغربي), الرياض 12565","['Coffee Shop', 'Café']",2021-04-18,هرر كافيه,False,$,,74.0,,3.0,,,,Dhahrat Laban Dist.
604a3564d9a4b95c9ad1961c,B1 برجر,24.636857,46.574816,الرياض 12565,['Burger Joint'],2021-03-11,b1 برجر,False,$,,3.0,,0.0,,,,Dhahrat Laban Dist.
5185604b498ebfa544ac0f2f,Taif Fool (فوال الطائف),24.636540348231254,46.58890906237832,"شارع الأمير أحمد بن عبدالعزيز, الرياض","['Middle Eastern Restaurant', 'Breakfast Spot']",2013-05-04,taif fool (فوال الطائف),False,$$,8.0,61.0,67.0,9.0,,,,Laban Dist.
610ed40210b7e261fa0e528e,The coffee address (عنوان القهوة),24.635704,46.59045,"Hijratlaban, Riyadh 12933, الرياض 12933",['Coffee Shop'],2021-08-07,the coffee address (عنوان القهوة),False,$,8.9,667.0,52.0,10.0,,,,Laban Dist.
5ce1df0cbd4009002c69be2a,KUDU,24.636396,46.589452,الرياض 12933,"['Fast Food Restaurant', 'Sandwich Spot']",2019-05-19,kudu,False,$,7.8,14.0,19.0,4.0,,,1.0,Laban Dist.
4ec14af0775b98876ed60527,Derati Restaurant (مطعم ديرتي),24.636848446580903,46.58857318523639,"Prince Ahmed Bin Abdulaziz St., الرياض",['Middle Eastern Restaurant'],2011-11-14,derati restaurant (مطعم ديرتي),False,$$,7.4,12.0,35.0,4.0,,,,Laban Dist.
52597e83498eb686440460a3,بليبة جوال 😘,24.634088,46.586707,,['Fast Food Restaurant'],2013-10-12,بليبة جوال 😘,False,$,,2.0,,0.0,,,,Laban Dist.
54f2b192498e08a96c5c23ee,حلقة خضار,24.635281,46.586242,بجوار مركوز ساهر بلبن,['Salad Restaurant'],2015-03-01,حلقة خضار,False,$,,1.0,,0.0,,,,Laban Dist.
5fd397af87775b6cc51f0815,مقند الرووس شاهي أبوسعد,24.633933,46.586122,الرياض 12945,"['Tea Room', 'Food Truck']",2020-12-11,مقند الرووس شاهي أبوسعد,False,$$,,10.0,,0.0,,,,Laban Dist.
568a8dd2498e74878306dcc2,اطلق بليلة في الرياض,24.633839,46.585896,,['Indian Restaurant'],2016-01-04,اطلق بليلة في الرياض,False,$$,,1.0,,0.0,,,,Laban Dist.
63564767efd08b4790529e6d,مفَاَز,24.63753,46.592222,"حي الأحمدية (شارع الرئد), الرياض 12933",['Coffee Shop'],2022-10-18,مفَاَز,False,$,8.8,1177.0,29.0,8.0,,,,Laban Dist.
668625824126b22209575579,صامولجي,24.635787,46.590029,"Alahmadya, الرياض 12933",['Breakfast Spot'],2024-07-04,صامولجي,False,$,,14.0,,0.0,,,,Laban Dist.
65b56009a1b98b53d339f807,مضغوط الأولين,24.635943,46.589964,"Laban District, الرياض 12933",['Yemeni Restaurant'],2024-01-27,مضغوط الأولين,False,,,0.0,,0.0,,,,Laban Dist.
5c4f117f92e7a9002c4c9787,معجنات نسيم,24.636045,46.589943,"الأحمدية (شارع احمد بن عبدالعزيز), الرياض 12933",['Turkish Restaurant'],2019-01-28,معجنات نسيم,False,$$,,0.0,,0.0,,,,Laban Dist.
56e4592d498e64591c30d169,Pizza Naseem,24.63604059705644,46.590054499820496,"Wadi Leben (Mahreç 33), الرياض","['Pizzeria', 'Turkish Restaurant']",2016-03-12,pizza naseem,False,$,,0.0,,0.0,,,,Laban Dist.
55eeeb05498e7fc666930772,الرومانسية,24.63793195228924,46.58626494558584,,['Middle Eastern Restaurant'],2015-09-08,الرومانسية,False,$$,,0.0,,0.0,,,,Dhahrat Laban Dist.
5d6ca325436d62000706b4ed,الكبده,24.633841,46.593632,"احمد بن عبدالعزيز, الرياض 12933",['Breakfast Spot'],2019-09-02,الكبده,False,$,,5.0,,0.0,,,,Laban Dist.
58e79ca9084be565989d4093,juice time (وقت العصير),24.629671168116857,46.60351779100501,"Prince Ahmed Bin Abdulaziz St., الرياض 12936",['Juice Bar'],2017-04-07,juice time (وقت العصير),False,$,8.8,97.0,69.0,9.0,,,,Laban Dist.
56648092498e052093059e06,Burgerizzer (برغرايزر),24.62969529147495,46.60303385292118,"Prince Ahmed Bin Abdulaziz St., الرياض",['Burger Joint'],2015-12-06,burgerizzer (برغرايزر),False,$,8.1,22.0,85.0,7.0,,,,Laban Dist.
58d043cd297c16730c7be6ea,خلطة الشايب,24.63061440794391,46.60838574739682,"Prince Ahmed Bin Abdulaziz St., الرياض",['Fried Chicken Joint'],2017-03-20,خلطة الشايب,False,$,7.9,182.0,98.0,25.0,,,3.0,Laban Dist.
514c7f02e4b0d7a1fcfeb4f1,Naseem For Grills (نسيم للمشويات),24.636417388916016,46.60637664794922,Prince Ahmed Bin Abdulaziz St.,['BBQ Joint'],2013-03-22,naseem for grills (نسيم للمشويات),False,$$,,0.0,,0.0,,,,Laban Dist.
5936b5e94aa3f86017d9c82a,‪Dekkan Niwaier‬ (دكان نويّر),24.630532533040288,46.59936930698479,"Prince Ahmed Bin Abdulaziz St., الرياض 12936",['Dessert Shop'],2017-06-06,‪dekkan niwaier‬ (دكان نويّر),False,$,6.5,5.0,15.0,0.0,,,2.0,Laban Dist.
6207d81ad4fae47eecf9a518,كك,24.631686,46.598829,"حي لبن (الدرة), الرياض 12936",['Afghan Restaurant'],2022-02-12,كك,False,$$,,0.0,,0.0,,,,Laban Dist.
5734208f498e64f5f552237c,Naqrish (نقرش),24.630287,46.608105,"Prince Ahmed Bin Abdulaziz St, الرياض",['Restaurant'],2016-05-12,naqrish (نقرش),False,Prince Turki Alawal Road (Makkah Almukarama Road),7.0,0.0,16.0,1.0,,,2.0,Laban Dist.
619e44d7c57fe8601974c748,Elena Cafe,24.630077,46.607,الرياض 12936,['Coffee Shop'],2021-11-24,elena cafe,False,$,6.6,214.0,8.0,4.0,,,,Laban Dist.
586e38672bc5e22a7fe0bfb2,Shawarma Mahboob (شاورما محبوب),24.629661400289027,46.60358082424423,"Prince Ahmed Bin Abdulaziz St., الرياض",['Shawarma Restaurant'],2017-01-05,shawarma mahboob (شاورما محبوب),False,Al-Sawede District حي السويدي (Aisha Bent Abi Baker Rd.),5.7,13.0,20.0,5.0,,,,Laban Dist.
5d80bed66d03900008ad3b73,Baskin Robbins (باسكن روبنز),24.63021,46.600607,"طريق الأمير احمد بن عبدالعزيز, الرياض 12936",['Ice Cream Parlor'],2019-09-17,baskin robbins (باسكن روبنز),False,$,,11.0,,0.0,,,,Laban Dist.
5c2edff0780eee002c346c09,فطيرة الفلافل,24.62969,46.603181,"طريق الامير احمد بن عبدالعزيز, الرياض 12936",['African Restaurant'],2019-01-04,فطيرة الفلافل,False,$$,,0.0,,0.0,,,,Laban Dist.
5fde2fe4da33473f389c73ef,القهوة الرائبة,24.630159,46.600346,الرياض 12936,['Coffee Shop'],2020-12-19,القهوة الرائبة,False,$,,0.0,,0.0,,,,Laban Dist.
5c61b4672f97ec002ca5de28,بسباسي (شاورما ومنقوشه,24.629679,46.603389,الرياض 12936,['Restaurant'],2019-02-11,بسباسي (شاورما ومنقوشه,False,,,1.0,,0.0,,,,Laban Dist.
5bd58d079e3b65002c4d7f96,باستا ديز Pasta Days,24.629661,46.603401,"الامير احمد بن عبدالعزيز, الرياض 12936",['Italian Restaurant'],2018-10-28,باستا ديز pasta days,False,$$,,9.0,,1.0,,,1.0,Laban Dist.
5c189c5d5d891b002c168911,Falafel Pie,24.629627,46.603143,"الامير احمد بن عبدالعزيز, الرياض 12936",['Falafel Restaurant'],2018-12-18,falafel pie,False,$,,1.0,,1.0,,,,Laban Dist.
5c36a2c535f983002c7cbcc0,Dikan Noaer (دكان نوير),24.630623,46.599341,"3202 الوادي، Hijrat Laban, هجرة لبن, Riyadh 12936 6143 (طريق الأمير أحمد بن عبدالعزيز), الرياض 12936",['Dessert Shop'],2019-01-10,dikan noaer (دكان نوير),False,$,,2.0,,0.0,,,,Laban Dist.
66047d0a166e4c481699ad6d,Nomas Cafe (نوماس كافيه),24.630556,46.599356,"الأحمدية (Prince Ahmed Bin Abdulaziz Rd.), الرياض 12936","['Coffee Shop', 'Café']",2024-03-27,nomas cafe (نوماس كافيه),False,$,,0.0,,0.0,,,,Laban Dist.
5ed8712da9781600086412f7,Sour Cafe,24.630014,46.600693,الرياض 12936,['Coffee Shop'],2020-06-04,sour cafe,False,$,5.5,19.0,9.0,3.0,,,0.0,Laban Dist.
5cfb13f80d8a0f002c083032,كبدة,24.629397,46.603763,"الاحمديه (احمد بن عبدالعزيز), الرياض 12944",['Breakfast Spot'],2019-06-08,كبدة,False,$,,1.0,,0.0,,,,Laban Dist.
6080a8849b084526965601a8,كارميليا,24.631228,46.598182,"الاحمدية, الرياض 12936",['Ice Cream Parlor'],2021-04-21,كارميليا,False,$,,0.0,,0.0,,,,Laban Dist.
5224c63211d2a258f6f3ea84,Dunkin' Donuts (دانكن دونتس),24.63401492078103,46.61863847773164,"Prince Ahmed Bin Abdulaziz St., الرياض 12935",['Donut Shop'],2013-09-02,dunkin' donuts (دانكن دونتس),False,$,8.8,730.0,358.0,27.0,,"[{'content': '""Beat coffee place in riyadh""(4 Tips)', 'tag': 'coffee place', 'tag_counts': '(4 Tips)'}]",,Laban Dist.
564b3e99498eb712fe64ca61,Fostqi (فستقي),24.63410726037084,46.61874747560382,"Opposite Prince Ahmed Home (Prince Ahmed Bin Abdulaziz St.), الرياض",['Dessert Shop'],2015-11-17,fostqi (فستقي),False,$,7.9,8.0,28.0,4.0,,,,Laban Dist.
60084f34fdb5d617d7da4c8f,كون زون,24.63391062444796,46.61742568016052,"وادي لبن (طريق الامير احمد بن عبدالعزيز), الرياض 12935",['Middle Eastern Restaurant'],2021-01-20,كون زون,False,$$,,0.0,,0.0,,,,Laban Dist.
62c436735a46f41addb642cd,Dankin,24.63412,46.618477,الرياض 12935,['Donut Shop'],2022-07-05,dankin,False,$,,2.0,,0.0,,,2.0,Laban Dist.
57b72e7a498eebea2778351b,مطاعم اكسبرز,24.634154,46.618882,,['Middle Eastern Restaurant'],2016-08-19,مطاعم اكسبرز,False,$$,,3.0,,0.0,,,,Laban Dist.
5d3b80752a367f0008af8eb2,Triangle Burger,24.633162,46.616206,"Riyadh (Ahmed Bin Abdulaziz), الرياض 12935",['Burger Joint'],2019-07-26,triangle burger,False,$,,2.0,,2.0,,,,Laban Dist.
574e7543498e546f86ed5f6e,Wahid Fool (واحد فول),24.63302,46.615493,"Prince Ahmed Bin Abdulaziz St., الرياض",['Breakfast Spot'],2016-06-01,wahid fool (واحد فول),False,$,6.1,14.0,11.0,2.0,,,,Laban Dist.
5ad75bf16fa81f1ef7a763af,Taxi Steak & Burger (تكسي),24.633117,46.615928,"Prince Ahmed Bin Abdulaziz Street, الرياض 12935",['Burger Joint'],2018-04-18,taxi steak & burger (تكسي),False,$,,3.0,,0.0,,,,Laban Dist.
566c229938fa37fd4797a239,Shaikh Al-Mandi (شيخ المندي),24.632452,46.613648,"Prince Ahmed Bin Abdulaziz St., الرياض",['Restaurant'],2015-12-12,shaikh al-mandi (شيخ المندي),False,,7.4,6.0,18.0,1.0,,,,Laban Dist.
5ad75c7ada5e56270fc5ca75,Spice (سبايس),24.633059,46.615895,"Prince Ahmed Bin Abdulaziz Street, الرياض 12935",['Indian Restaurant'],2018-04-18,spice (سبايس),False,$$,,1.0,,0.0,,,,Laban Dist.
5ff2d5957b25ec0bf48c4181,فلافل فارس,24.632989,46.615556,الرياض 12935,['Falafel Restaurant'],2021-01-04,فلافل فارس,False,$,,0.0,,0.0,,,,Laban Dist.
5a3e89710881585592e88577,فلافل الشام,24.632929,46.615488,"الاحمدية (شارع الامير احمد بن عبدالعزيز), الرياض 12935",['Falafel Restaurant'],2017-12-23,فلافل الشام,False,$,,1.0,,0.0,,,2.0,Laban Dist.
645359e8aed68036d7494d3f,فوال مطبق العاصمة,24.632855,46.615539,الرياض 12943,['Yemeni Restaurant'],2023-05-04,فوال مطبق العاصمة,False,,,0.0,,0.0,,,0.0,Laban Dist.
6656258727eec42602fe64a6,شاورما عالم اخر,24.63292,46.615371,الرياض 13791,['Fast Food Restaurant'],2024-05-28,شاورما عالم اخر,False,$,,0.0,,0.0,,,,Laban Dist.
5e1215a7c6dbec00071f3ab8,ساعة البن -bun Time,24.635489,46.622802,الرياض 12923,['Coffee Shop'],2020-01-05,ساعة البن -bun time,False,$,,8.0,,0.0,,,0.0,Laban Dist.
5d9cce3004fb0b00077822d8,BUN TIME,24.635536,46.622901,"Al-Ahmediah (Peince Ahmed Bin Abdulaziz Street), الرياض 12923",['Coffee Shop'],2019-10-08,bun time,False,$,,0.0,,0.0,,,0.0,Laban Dist.
